season,match_id,home_team,away_team,current_innings,fullName,runs,ballsFaced,fours,sixes,strikeRate
2021,1254102,KKR,PBKS,PBKS,Nicholas Pooran,12,7,0,1,171.42
2021,1254102,KKR,PBKS,PBKS,Aiden Markram,18,16,0,1,112.5
2021,1254102,KKR,PBKS,PBKS,Deepak Hooda,3,4,0,0,75
2021,1254102,KKR,PBKS,PBKS,M Shahrukh Khan,22,9,1,2,244.44
2021,1254102,KKR,PBKS,PBKS,Fabian Allen,0,0,0,0,0
2021,1254091,SRH,CSK,SRH,Jason Roy,2,7,0,0,28.57
2021,1254091,SRH,CSK,SRH,Wriddhiman Saha,44,46,1,2,95.65
2021,1254091,SRH,CSK,SRH,Kane Williamson,11,11,2,0,100
2021,1254091,SRH,CSK,SRH,Priyam Garg,7,10,0,0,70
2021,1254091,SRH,CSK,SRH,Abhishek Sharma,18,13,1,1,138.46
2021,1254091,SRH,CSK,SRH,Abdul Samad,18,14,1,1,128.57
2021,1254091,SRH,CSK,SRH,Jason Holder,5,5,0,0,100
2021,1254091,SRH,CSK,SRH,Rashid Khan,17,13,2,0,130.76
2021,1254091,SRH,CSK,SRH,Bhuvneshwar Kumar,2,2,0,0,100
2021,1254091,SRH,CSK,CSK,Ruturaj Gaikwad,45,38,4,2,118.42
2021,1254091,SRH,CSK,CSK,Faf du Plessis,41,36,3,2,113.88
2021,1254091,SRH,CSK,CSK,Moeen Ali,17,17,2,0,100
2021,1254091,SRH,CSK,CSK,Suresh Raina,2,3,0,0,66.66
2021,1254091,SRH,CSK,CSK,Ambati Rayudu,17,13,1,1,130.76
2021,1254091,SRH,CSK,CSK,MS Dhoni,14,11,1,1,127.27
2021,1254103,RR,RCB,RR,Evin Lewis,58,37,5,3,156.75
2021,1254103,RR,RCB,RR,Yashasvi Jaiswal,31,22,3,2,140.9
2021,1254103,RR,RCB,RR,Sanju Samson,19,15,0,2,126.66
2021,1254103,RR,RCB,RR,Mahipal Lomror,3,4,0,0,75
2021,1254103,RR,RCB,RR,Liam Livingstone,6,9,0,0,66.66
2021,1254103,RR,RCB,RR,Rahul Tewatia,2,3,0,0,66.66
2021,1254103,RR,RCB,RR,Riyan Parag,9,16,0,0,56.25
2021,1254103,RR,RCB,RR,Chris Morris,14,11,2,0,127.27
2021,1254103,RR,RCB,RR,Chetan Sakariya,2,2,0,0,100
2021,1254103,RR,RCB,RR,Kartik Tyagi,1,1,0,0,100
2021,1254103,RR,RCB,RCB,Virat Kohli,25,20,4,0,125
2021,1254103,RR,RCB,RCB,Devdutt Padikkal,22,17,4,0,129.41
2021,1254103,RR,RCB,RCB,Srikar Bharat,44,35,3,1,125.71
2021,1254103,RR,RCB,RCB,Glenn Maxwell,50,30,6,1,166.66
2021,1254103,RR,RCB,RCB,AB de Villiers,4,1,1,0,400
2021,1254099,MI,PBKS,PBKS,KL Rahul,21,22,2,0,95.45
2021,1254099,MI,PBKS,PBKS,Mandeep Singh,15,14,2,0,107.14
2021,1254099,MI,PBKS,PBKS,Chris Gayle,1,4,0,0,25
2021,1254099,MI,PBKS,PBKS,Aiden Markram,42,29,6,0,144.82
2021,1254099,MI,PBKS,PBKS,Nicholas Pooran,2,3,0,0,66.66
2021,1254099,MI,PBKS,PBKS,Deepak Hooda,28,26,1,1,107.69
2021,1254099,MI,PBKS,PBKS,Harpreet Brar,14,19,0,0,73.68
2021,1254099,MI,PBKS,PBKS,Nathan Ellis,6,4,0,0,150
2021,1254099,MI,PBKS,MI,Rohit Sharma,8,10,1,0,80
2021,1254099,MI,PBKS,MI,Quinton de Kock,27,29,2,0,93.1
2021,1254099,MI,PBKS,MI,Suryakumar Yadav,0,1,0,0,0
2021,1254099,MI,PBKS,MI,Saurabh Tiwary,45,37,3,2,121.62
2021,1254099,MI,PBKS,MI,Hardik Pandya,40,30,4,2,133.33
2021,1254099,MI,PBKS,MI,Kieron Pollard,15,7,1,1,214.28
2021,1254092,KKR,DC,DC,Steven Smith,39,34,4,0,114.7
2021,1254092,KKR,DC,DC,Shikhar Dhawan,24,20,5,0,120
2021,1254092,KKR,DC,DC,Shreyas Iyer,1,5,0,0,20
2021,1254092,KKR,DC,DC,Rishabh Pant,39,36,3,0,108.33
2021,1254092,KKR,DC,DC,Shimron Hetmyer,4,5,0,0,80
2021,1254092,KKR,DC,DC,Lalit Yadav,0,3,0,0,0
2021,1254092,KKR,DC,DC,Axar Patel,0,5,0,0,0
2021,1254092,KKR,DC,DC,Ravichandran Ashwin,9,8,1,0,112.5
2021,1254092,KKR,DC,DC,Kagiso Rabada,0,1,0,0,0
2021,1254092,KKR,DC,DC,Avesh Khan,5,3,1,0,166.66
2021,1254092,KKR,DC,KKR,Shubman Gill,30,33,1,2,90.9
2021,1254092,KKR,DC,KKR,Venkatesh Iyer,14,15,2,0,93.33
2021,1254092,KKR,DC,KKR,Rahul Tripathi,9,5,0,1,180
2021,1254092,KKR,DC,KKR,Nitish Rana,36,27,2,2,133.33
2021,1254092,KKR,DC,KKR,Eoin Morgan,0,2,0,0,0
2021,1254092,KKR,DC,KKR,Dinesh Karthik,12,14,2,0,85.71
2021,1254092,KKR,DC,KKR,Sunil Narine,21,10,1,2,210
2021,1254092,KKR,DC,KKR,Tim Southee,3,5,0,0,60
2021,1254092,KKR,DC,KKR,Lockie Ferguson,0,0,0,0,0
2021,1254100,SRH,RR,RR,Evin Lewis,6,4,1,0,150
2021,1254100,SRH,RR,RR,Yashasvi Jaiswal,36,23,5,1,156.52
2021,1254100,SRH,RR,RR,Sanju Samson,82,57,7,3,143.85
2021,1254100,SRH,RR,RR,Liam Livingstone,4,6,0,0,66.66
2021,1254100,SRH,RR,RR,Mahipal Lomror,29,28,1,1,103.57
2021,1254100,SRH,RR,RR,Riyan Parag,0,1,0,0,0
2021,1254100,SRH,RR,RR,Rahul Tewatia,0,1,0,0,0
2021,1254100,SRH,RR,SRH,Jason Roy,60,42,8,1,142.85
2021,1254100,SRH,RR,SRH,Wriddhiman Saha,18,11,2,1,163.63
2021,1254100,SRH,RR,SRH,Kane Williamson,51,41,5,1,124.39
2021,1254100,SRH,RR,SRH,Priyam Garg,0,1,0,0,0
2021,1254100,SRH,RR,SRH,Abhishek Sharma,21,16,1,1,131.25
2021,1254108,RCB,MI,RCB,Virat Kohli,51,42,3,3,121.42
2021,1254108,RCB,MI,RCB,Devdutt Padikkal,0,4,0,0,0
2021,1254108,RCB,MI,RCB,Srikar Bharat,32,24,2,2,133.33
2021,1254108,RCB,MI,RCB,Glenn Maxwell,56,37,6,3,151.35
2021,1254108,RCB,MI,RCB,AB de Villiers,11,6,1,1,183.33
2021,1254108,RCB,MI,RCB,Dan Christian,1,3,0,0,33.33
2021,1254108,RCB,MI,RCB,Shahbaz Ahmed,1,3,0,0,33.33
2021,1254108,RCB,MI,RCB,Kyle Jamieson,2,2,0,0,100
2021,1254108,RCB,MI,MI,Rohit Sharma,43,28,5,1,153.57
2021,1254108,RCB,MI,MI,Quinton de Kock,24,23,4,0,104.34
2021,1254108,RCB,MI,MI,Ishan Kishan,9,12,1,0,75
2021,1254108,RCB,MI,MI,Suryakumar Yadav,8,9,0,0,88.88
2021,1254108,RCB,MI,MI,Krunal Pandya,5,11,0,0,45.45
2021,1254108,RCB,MI,MI,Kieron Pollard,7,10,0,0,70
2021,1254108,RCB,MI,MI,Hardik Pandya,3,6,0,0,50
2021,1254108,RCB,MI,MI,Adam Milne,0,1,0,0,0
2021,1254108,RCB,MI,MI,Rahul Chahar,0,1,0,0,0
2021,1254108,RCB,MI,MI,Jasprit Bumrah,5,6,1,0,83.33
2021,1254108,RCB,MI,MI,Trent Boult,0,3,0,0,0
2021,1254098,CSK,KKR,KKR,Shubman Gill,9,5,2,0,180
2021,1254098,CSK,KKR,KKR,Venkatesh Iyer,18,15,3,0,120
2021,1254098,CSK,KKR,KKR,Rahul Tripathi,45,33,4,1,136.36
2021,1254098,CSK,KKR,KKR,Eoin Morgan,8,14,0,0,57.14
2021,1254098,CSK,KKR,KKR,Nitish Rana,37,27,3,1,137.03
2021,1254098,CSK,KKR,KKR,Andre Russell,20,15,2,1,133.33
2021,1254098,CSK,KKR,KKR,Dinesh Karthik,26,11,3,1,236.36
2021,1254098,CSK,KKR,KKR,Sunil Narine,0,1,0,0,0
2021,1254098,CSK,KKR,CSK,Ruturaj Gaikwad,40,28,2,3,142.85
2021,1254098,CSK,KKR,CSK,Faf du Plessis,43,30,7,0,143.33
2021,1254098,CSK,KKR,CSK,Moeen Ali,32,28,2,1,114.28
2021,1254098,CSK,KKR,CSK,Ambati Rayudu,10,9,1,0,111.11
2021,1254098,CSK,KKR,CSK,Suresh Raina,11,7,1,0,157.14
2021,1254098,CSK,KKR,CSK,MS Dhoni,1,4,0,0,25
2021,1254098,CSK,KKR,CSK,Ravindra Jadeja,22,8,2,2,275
2021,1254098,CSK,KKR,CSK,Sam Curran,4,4,0,0,100
2021,1254098,CSK,KKR,CSK,Shardul Thakur,3,2,0,0,150
2021,1254098,CSK,KKR,CSK,Deepak Chahar,1,1,0,0,100
2021,1254107,SRH,PBKS,PBKS,KL Rahul,21,21,3,0,100
2021,1254107,SRH,PBKS,PBKS,Mayank Agarwal,5,6,0,0,83.33
2021,1254107,SRH,PBKS,PBKS,Chris Gayle,14,17,1,0,82.35
2021,1254107,SRH,PBKS,PBKS,Aiden Markram,27,32,2,0,84.37
2021,1254107,SRH,PBKS,PBKS,Nicholas Pooran,8,4,0,1,200
2021,1254107,SRH,PBKS,PBKS,Deepak Hooda,13,10,1,0,130
2021,1254107,SRH,PBKS,PBKS,Harpreet Brar,18,18,1,0,100
2021,1254107,SRH,PBKS,PBKS,Nathan Ellis,12,12,0,1,100
2021,1254107,SRH,PBKS,PBKS,Mohammed Shami,0,0,0,0,0
2021,1254107,SRH,PBKS,SRH,David Warner,2,3,0,0,66.66
2021,1254107,SRH,PBKS,SRH,Wriddhiman Saha,31,37,1,0,83.78
2021,1254107,SRH,PBKS,SRH,Kane Williamson,1,6,0,0,16.66
2021,1254107,SRH,PBKS,SRH,Manish Pandey,13,23,1,0,56.52
2021,1254107,SRH,PBKS,SRH,Kedar Jadhav,12,12,0,0,100
2021,1254107,SRH,PBKS,SRH,Abdul Samad,1,2,0,0,50
2021,1254107,SRH,PBKS,SRH,Jason Holder,47,29,0,5,162.06
2021,1254107,SRH,PBKS,SRH,Rashid Khan,3,4,0,0,75
2021,1254107,SRH,PBKS,SRH,Bhuvneshwar Kumar,3,4,0,0,75
2021,1254097,DC,RR,DC,Prithvi Shaw,10,12,0,0,83.33
2021,1254097,DC,RR,DC,Shikhar Dhawan,8,8,1,0,100
2021,1254097,DC,RR,DC,Shreyas Iyer,43,32,1,2,134.37
2021,1254097,DC,RR,DC,Rishabh Pant,24,24,2,0,100
2021,1254097,DC,RR,DC,Shimron Hetmyer,28,16,5,0,175
2021,1254097,DC,RR,DC,Lalit Yadav,14,15,1,0,93.33
2021,1254097,DC,RR,DC,Axar Patel,12,7,0,1,171.42
2021,1254097,DC,RR,DC,Ravichandran Ashwin,6,6,0,0,100
2021,1254097,DC,RR,RR,Liam Livingstone,1,3,0,0,33.33
2021,1254097,DC,RR,RR,Yashasvi Jaiswal,5,4,0,0,125
2021,1254097,DC,RR,RR,Sanju Samson,70,53,8,1,132.07
2021,1254097,DC,RR,RR,David Miller,7,10,0,0,70
2021,1254097,DC,RR,RR,Mahipal Lomror,19,24,0,1,79.16
2021,1254097,DC,RR,RR,Riyan Parag,2,7,0,0,28.57
2021,1254097,DC,RR,RR,Rahul Tewatia,9,15,0,0,60
2021,1254097,DC,RR,RR,Tabraiz Shamsi,2,4,0,0,50
2021,1254113,RCB,CSK,RCB,Virat Kohli,53,41,6,1,129.26
2021,1254113,RCB,CSK,RCB,Devdutt Padikkal,70,50,5,3,140
2021,1254113,RCB,CSK,RCB,AB de Villiers,12,11,0,1,109.09
2021,1254113,RCB,CSK,RCB,Glenn Maxwell,11,9,0,1,122.22
2021,1254113,RCB,CSK,RCB,Tim David,1,3,0,0,33.33
2021,1254113,RCB,CSK,RCB,Harshal Patel,3,5,0,0,60
2021,1254113,RCB,CSK,RCB,Wanindu Hasaranga de Silva,1,1,0,0,100
2021,1254113,RCB,CSK,CSK,Ruturaj Gaikwad,38,26,4,1,146.15
2021,1254113,RCB,CSK,CSK,Faf du Plessis,31,26,2,2,119.23
2021,1254113,RCB,CSK,CSK,Moeen Ali,23,18,0,2,127.77
2021,1254113,RCB,CSK,CSK,Ambati Rayudu,32,22,3,1,145.45
2021,1254113,RCB,CSK,CSK,Suresh Raina,17,10,2,1,170
2021,1254113,RCB,CSK,CSK,MS Dhoni,11,9,2,0,122.22
2021,1254096,MI,KKR,MI,Rohit Sharma,33,30,4,0,110
2021,1254096,MI,KKR,MI,Quinton de Kock,55,42,4,3,130.95
2021,1254096,MI,KKR,MI,Suryakumar Yadav,5,10,0,0,50
2021,1254096,MI,KKR,MI,Ishan Kishan,14,13,0,1,107.69
2021,1254096,MI,KKR,MI,Kieron Pollard,21,15,2,1,140
2021,1254096,MI,KKR,MI,Krunal Pandya,12,9,0,1,133.33
2021,1254096,MI,KKR,MI,Saurabh Tiwary,5,2,1,0,250
2021,1254096,MI,KKR,MI,Adam Milne,1,1,0,0,100
2021,1254096,MI,KKR,KKR,Shubman Gill,13,9,1,1,144.44
2021,1254096,MI,KKR,KKR,Venkatesh Iyer,53,30,4,3,176.66
2021,1254096,MI,KKR,KKR,Rahul Tripathi,74,42,8,3,176.19
2021,1254096,MI,KKR,KKR,Eoin Morgan,7,8,0,1,87.5
2021,1254096,MI,KKR,KKR,Nitish Rana,5,2,1,0,250
2021,1254105,DC,SRH,SRH,David Warner,0,3,0,0,0
2021,1254105,DC,SRH,SRH,Wriddhiman Saha,18,17,2,1,105.88
2021,1254105,DC,SRH,SRH,Kane Williamson,18,26,1,0,69.23
2021,1254105,DC,SRH,SRH,Manish Pandey,17,16,1,0,106.25
2021,1254105,DC,SRH,SRH,Kedar Jadhav,3,8,0,0,37.5
2021,1254105,DC,SRH,SRH,Abdul Samad,28,21,2,1,133.33
2021,1254105,DC,SRH,SRH,Jason Holder,10,9,0,1,111.11
2021,1254105,DC,SRH,SRH,Rashid Khan,22,19,2,1,115.78
2021,1254105,DC,SRH,SRH,Bhuvneshwar Kumar,5,3,1,0,166.66
2021,1254105,DC,SRH,SRH,Sandeep Sharma,0,1,0,0,0
2021,1254105,DC,SRH,DC,Prithvi Shaw,11,8,2,0,137.5
2021,1254105,DC,SRH,DC,Shikhar Dhawan,42,37,6,1,113.51
2021,1254105,DC,SRH,DC,Shreyas Iyer,47,41,2,2,114.63
2021,1254105,DC,SRH,DC,Rishabh Pant,35,21,3,2,166.66
2021,1254111,PBKS,RR,RR,Evin Lewis,36,21,7,1,171.42
2021,1254111,PBKS,RR,RR,Yashasvi Jaiswal,49,36,6,2,136.11
2021,1254111,PBKS,RR,RR,Sanju Samson,4,5,0,0,80
2021,1254111,PBKS,RR,RR,Liam Livingstone,25,17,2,1,147.05
2021,1254111,PBKS,RR,RR,Mahipal Lomror,43,17,2,4,252.94
2021,1254111,PBKS,RR,RR,Riyan Parag,4,5,0,0,80
2021,1254111,PBKS,RR,RR,Rahul Tewatia,2,5,0,0,40
2021,1254111,PBKS,RR,RR,Chris Morris,5,5,0,0,100
2021,1254111,PBKS,RR,RR,Chetan Sakariya,7,6,1,0,116.66
2021,1254111,PBKS,RR,RR,Kartik Tyagi,1,3,0,0,33.33
2021,1254111,PBKS,RR,RR,Mustafizur Rahman,0,0,0,0,0
2021,1254111,PBKS,RR,PBKS,KL Rahul,49,33,4,2,148.48
2021,1254111,PBKS,RR,PBKS,Mayank Agarwal,67,43,7,2,155.81
2021,1254111,PBKS,RR,PBKS,Aiden Markram,26,20,2,1,130
2021,1254111,PBKS,RR,PBKS,Nicholas Pooran,32,22,1,2,145.45
2021,1254111,PBKS,RR,PBKS,Deepak Hooda,0,2,0,0,0
2021,1254111,PBKS,RR,PBKS,Fabian Allen,0,1,0,0,0
2021,1254087,KKR,RCB,RCB,Virat Kohli,5,4,1,0,125
2021,1254087,KKR,RCB,RCB,Devdutt Padikkal,22,20,3,0,110
2021,1254087,KKR,RCB,RCB,Srikar Bharat,16,19,1,0,84.21
2021,1254087,KKR,RCB,RCB,Glenn Maxwell,10,17,0,0,58.82
2021,1254087,KKR,RCB,RCB,AB de Villiers,0,1,0,0,0
2021,1254087,KKR,RCB,RCB,Sachin Baby,7,17,0,0,41.17
2021,1254087,KKR,RCB,RCB,Wanindu Hasaranga de Silva,0,1,0,0,0
2021,1254087,KKR,RCB,RCB,Kyle Jamieson,4,12,0,0,33.33
2021,1254087,KKR,RCB,RCB,Harshal Patel,12,10,2,0,120
2021,1254087,KKR,RCB,RCB,Mohammed Siraj,8,10,1,0,80
2021,1254087,KKR,RCB,RCB,Yuzvendra Chahal,2,6,0,0,33.33
2021,1254087,KKR,RCB,KKR,Shubman Gill,48,34,6,1,141.17
2021,1254087,KKR,RCB,KKR,Venkatesh Iyer,41,27,7,1,151.85
2021,1254087,KKR,RCB,KKR,Andre Russell,0,0,0,0,0
2021,1254104,CSK,MI,CSK,Ruturaj Gaikwad,88,58,9,4,151.72
2021,1254104,CSK,MI,CSK,Faf du Plessis,0,3,0,0,0
2021,1254104,CSK,MI,CSK,Moeen Ali,0,3,0,0,0
2021,1254104,CSK,MI,CSK,Ambati Rayudu,0,3,0,0,0
2021,1254104,CSK,MI,CSK,Suresh Raina,4,6,1,0,66.66
2021,1254104,CSK,MI,CSK,MS Dhoni,3,5,0,0,60
2021,1254104,CSK,MI,CSK,Ravindra Jadeja,26,33,1,0,78.78
2021,1254104,CSK,MI,CSK,Dwayne Bravo,23,8,0,3,287.5
2021,1254104,CSK,MI,CSK,Shardul Thakur,1,1,0,0,100
2021,1254104,CSK,MI,MI,Quinton de Kock,17,12,3,0,141.66
2021,1254104,CSK,MI,MI,Anmolpreet Singh,16,14,2,1,114.28
2021,1254104,CSK,MI,MI,Suryakumar Yadav,3,7,0,0,42.85
2021,1254104,CSK,MI,MI,Ishan Kishan,11,10,1,0,110
2021,1254104,CSK,MI,MI,Saurabh Tiwary,50,40,5,0,125
2021,1254104,CSK,MI,MI,Kieron Pollard,15,14,1,1,107.14
2021,1254104,CSK,MI,MI,Krunal Pandya,4,5,0,0,80
2021,1254104,CSK,MI,MI,Adam Milne,15,15,0,1,100
2021,1254104,CSK,MI,MI,Rahul Chahar,0,1,0,0,0
2021,1254104,CSK,MI,MI,Jasprit Bumrah,1,2,0,0,50
2021,1254086,PBKS,DC,PBKS,Prabhsimran Singh,12,16,0,1,75
2021,1254086,PBKS,DC,PBKS,Mayank Agarwal,99,58,8,4,170.68
2021,1254086,PBKS,DC,PBKS,Chris Gayle,13,9,1,1,144.44
2021,1254086,PBKS,DC,PBKS,Dawid Malan,26,26,1,1,100
2021,1254086,PBKS,DC,PBKS,Deepak Hooda,1,1,0,0,100
2021,1254086,PBKS,DC,PBKS,M Shahrukh Khan,4,5,0,0,80
2021,1254086,PBKS,DC,PBKS,Chris Jordan,2,3,0,0,66.66
2021,1254086,PBKS,DC,PBKS,Harpreet Brar,4,2,1,0,200
2021,1254086,PBKS,DC,DC,Prithvi Shaw,39,22,3,3,177.27
2021,1254086,PBKS,DC,DC,Shikhar Dhawan,69,47,6,2,146.8
2021,1254086,PBKS,DC,DC,Steven Smith,24,22,1,0,109.09
2021,1254086,PBKS,DC,DC,Rishabh Pant,14,11,1,1,127.27
2021,1254086,PBKS,DC,DC,Shimron Hetmyer,16,4,1,2,400
2021,1254085,RR,SRH,RR,Jos Buttler,124,64,11,8,193.75
2021,1254085,RR,SRH,RR,Yashasvi Jaiswal,12,13,2,0,92.3
2021,1254085,RR,SRH,RR,Sanju Samson,48,33,4,2,145.45
2021,1254085,RR,SRH,RR,Riyan Parag,15,8,0,1,187.5
2021,1254085,RR,SRH,RR,David Miller,7,3,0,1,233.33
2021,1254085,RR,SRH,SRH,Manish Pandey,31,20,3,2,155
2021,1254085,RR,SRH,SRH,Jonny Bairstow,30,21,4,1,142.85
2021,1254085,RR,SRH,SRH,Kane Williamson,20,21,1,0,95.23
2021,1254085,RR,SRH,SRH,Vijay Shankar,8,8,1,0,100
2021,1254085,RR,SRH,SRH,Kedar Jadhav,19,19,0,1,100
2021,1254085,RR,SRH,SRH,Mohammad Nabi,17,5,1,2,340
2021,1254085,RR,SRH,SRH,Abdul Samad,10,8,0,1,125
2021,1254085,RR,SRH,SRH,Rashid Khan,0,2,0,0,0
2021,1254085,RR,SRH,SRH,Bhuvneshwar Kumar,14,10,2,0,140
2021,1254085,RR,SRH,SRH,Sandeep Sharma,8,6,1,0,133.33
2021,1254084,MI,CSK,CSK,Ruturaj Gaikwad,4,4,1,0,100
2021,1254084,MI,CSK,CSK,Faf du Plessis,50,28,2,4,178.57
2021,1254084,MI,CSK,CSK,Moeen Ali,58,36,5,5,161.11
2021,1254084,MI,CSK,CSK,Suresh Raina,2,4,0,0,50
2021,1254084,MI,CSK,CSK,Ambati Rayudu,72,27,4,7,266.66
2021,1254084,MI,CSK,CSK,Ravindra Jadeja,22,22,2,0,100
2021,1254084,MI,CSK,MI,Quinton de Kock,38,28,4,1,135.71
2021,1254084,MI,CSK,MI,Rohit Sharma,35,24,4,1,145.83
2021,1254084,MI,CSK,MI,Suryakumar Yadav,3,3,0,0,100
2021,1254084,MI,CSK,MI,Krunal Pandya,32,23,2,2,139.13
2021,1254084,MI,CSK,MI,Kieron Pollard,87,34,6,8,255.88
2021,1254084,MI,CSK,MI,Hardik Pandya,16,7,0,2,228.57
2021,1254084,MI,CSK,MI,James Neesham,0,1,0,0,0
2021,1254084,MI,CSK,MI,Dhawal Kulkarni,0,0,0,0,0
2021,1254083,PBKS,RCB,PBKS,KL Rahul,91,57,7,5,159.64
2021,1254083,PBKS,RCB,PBKS,Prabhsimran Singh,7,7,1,0,100
2021,1254083,PBKS,RCB,PBKS,Chris Gayle,46,24,6,2,191.66
2021,1254083,PBKS,RCB,PBKS,Nicholas Pooran,0,3,0,0,0
2021,1254083,PBKS,RCB,PBKS,Deepak Hooda,5,9,0,0,55.55
2021,1254083,PBKS,RCB,PBKS,M Shahrukh Khan,0,3,0,0,0
2021,1254083,PBKS,RCB,PBKS,Harpreet Brar,25,17,1,2,147.05
2021,1254083,PBKS,RCB,RCB,Virat Kohli,35,34,3,1,102.94
2021,1254083,PBKS,RCB,RCB,Devdutt Padikkal,7,6,0,1,116.66
2021,1254083,PBKS,RCB,RCB,Rajat Patidar,31,30,2,1,103.33
2021,1254083,PBKS,RCB,RCB,Glenn Maxwell,0,1,0,0,0
2021,1254083,PBKS,RCB,RCB,AB de Villiers,3,9,0,0,33.33
2021,1254083,PBKS,RCB,RCB,Shahbaz Ahmed,8,11,1,0,72.72
2021,1254083,PBKS,RCB,RCB,Daniel Sams,3,4,0,0,75
2021,1254083,PBKS,RCB,RCB,Kyle Jamieson,16,11,1,1,145.45
2021,1254083,PBKS,RCB,RCB,Harshal Patel,31,13,3,2,238.46
2021,1254083,PBKS,RCB,RCB,Mohammed Siraj,0,1,0,0,0
2021,1254082,DC,KKR,KKR,Nitish Rana,15,12,1,1,125
2021,1254082,DC,KKR,KKR,Shubman Gill,43,38,3,1,113.15
2021,1254082,DC,KKR,KKR,Rahul Tripathi,19,17,2,0,111.76
2021,1254082,DC,KKR,KKR,Eoin Morgan,0,2,0,0,0
2021,1254082,DC,KKR,KKR,Sunil Narine,0,1,0,0,0
2021,1254082,DC,KKR,KKR,Andre Russell,45,27,2,4,166.66
2021,1254082,DC,KKR,KKR,Dinesh Karthik,14,10,1,1,140
2021,1254082,DC,KKR,KKR,Pat Cummins,11,13,1,0,84.61
2021,1254082,DC,KKR,DC,Prithvi Shaw,82,41,11,3,200
2021,1254082,DC,KKR,DC,Shikhar Dhawan,46,47,4,1,97.87
2021,1254082,DC,KKR,DC,Rishabh Pant,16,8,2,1,200
2021,1254082,DC,KKR,DC,Marcus Stoinis,6,3,1,0,200
2021,1254082,DC,KKR,DC,Shimron Hetmyer,0,1,0,0,0
2021,1254081,MI,RR,RR,Jos Buttler,41,32,3,3,128.12
2021,1254081,MI,RR,RR,Yashasvi Jaiswal,32,20,2,2,160
2021,1254081,MI,RR,RR,Sanju Samson,42,27,5,0,155.55
2021,1254081,MI,RR,RR,Shivam Dube,35,31,2,2,112.9
2021,1254081,MI,RR,RR,David Miller,7,4,1,0,175
2021,1254081,MI,RR,RR,Riyan Parag,8,7,1,0,114.28
2021,1254081,MI,RR,MI,Rohit Sharma,14,17,0,1,82.35
2021,1254081,MI,RR,MI,Quinton de Kock,70,50,6,2,140
2021,1254081,MI,RR,MI,Suryakumar Yadav,16,10,3,0,160
2021,1254081,MI,RR,MI,Krunal Pandya,39,26,2,2,150
2021,1254081,MI,RR,MI,Kieron Pollard,16,8,2,1,200
2021,1254080,CSK,SRH,SRH,David Warner,57,55,3,2,103.63
2021,1254080,CSK,SRH,SRH,Jonny Bairstow,7,5,1,0,140
2021,1254080,CSK,SRH,SRH,Manish Pandey,61,46,5,1,132.6
2021,1254080,CSK,SRH,SRH,Kane Williamson,26,10,4,1,260
2021,1254080,CSK,SRH,SRH,Kedar Jadhav,12,4,1,1,300
2021,1254080,CSK,SRH,CSK,Ruturaj Gaikwad,75,44,12,0,170.45
2021,1254080,CSK,SRH,CSK,Faf du Plessis,56,38,6,1,147.36
2021,1254080,CSK,SRH,CSK,Moeen Ali,15,8,3,0,187.5
2021,1254080,CSK,SRH,CSK,Ravindra Jadeja,7,6,1,0,116.66
2021,1254080,CSK,SRH,CSK,Suresh Raina,17,15,3,0,113.33
2021,1254079,DC,RCB,RCB,Virat Kohli,12,11,2,0,109.09
2021,1254079,DC,RCB,RCB,Devdutt Padikkal,17,14,3,0,121.42
2021,1254079,DC,RCB,RCB,Rajat Patidar,31,22,0,2,140.9
2021,1254079,DC,RCB,RCB,Glenn Maxwell,25,20,1,2,125
2021,1254079,DC,RCB,RCB,AB de Villiers,75,42,3,5,178.57
2021,1254079,DC,RCB,RCB,Washington Sundar,6,9,0,0,66.66
2021,1254079,DC,RCB,RCB,Daniel Sams,3,2,0,0,150
2021,1254079,DC,RCB,DC,Prithvi Shaw,21,18,3,0,116.66
2021,1254079,DC,RCB,DC,Shikhar Dhawan,6,7,1,0,85.71
2021,1254079,DC,RCB,DC,Steven Smith,4,5,1,0,80
2021,1254079,DC,RCB,DC,Rishabh Pant,58,48,6,0,120.83
2021,1254079,DC,RCB,DC,Marcus Stoinis,22,17,3,0,129.41
2021,1254079,DC,RCB,DC,Shimron Hetmyer,53,25,2,4,212
2021,1254078,PBKS,KKR,PBKS,KL Rahul,19,20,2,1,95
2021,1254078,PBKS,KKR,PBKS,Mayank Agarwal,31,34,1,2,91.17
2021,1254078,PBKS,KKR,PBKS,Chris Gayle,0,1,0,0,0
2021,1254078,PBKS,KKR,PBKS,Deepak Hooda,1,4,0,0,25
2021,1254078,PBKS,KKR,PBKS,Nicholas Pooran,19,19,1,1,100
2021,1254078,PBKS,KKR,PBKS,Moises Henriques,2,3,0,0,66.66
2021,1254078,PBKS,KKR,PBKS,M Shahrukh Khan,13,14,0,1,92.85
2021,1254078,PBKS,KKR,PBKS,Chris Jordan,30,18,1,3,166.66
2021,1254078,PBKS,KKR,PBKS,Ravi Bishnoi,1,4,0,0,25
2021,1254078,PBKS,KKR,PBKS,Mohammed Shami,1,2,0,0,50
2021,1254078,PBKS,KKR,PBKS,Arshdeep Singh,1,1,0,0,100
2021,1254078,PBKS,KKR,KKR,Shubman Gill,9,8,2,0,112.5
2021,1254078,PBKS,KKR,KKR,Nitish Rana,0,1,0,0,0
